Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
8,Alcoholic Drinks,10,4,Total Volume,Constellation Brands Inc,million litres,2017,31/12/17,5,4135.522207
8,Alcoholic Drinks,10,4,Total Volume,Constellation Brands Inc,million litres,2018,31/12/18,6,4192.049065
8,Alcoholic Drinks,10,4,Total Volume,Constellation Brands Inc,million litres,2019,31/12/19,7,4253.702127
8,Alcoholic Drinks,10,4,Total Volume,Constellation Brands Inc,million litres,2020,31/12/20,8,4315.723323
8,Alcoholic Drinks,10,4,Total Volume,Constellation Brands Inc,million litres,2021,31/12/21,9,4372.369341
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2016,31/12/16,4,2617.177603
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2017,17/12/31,5,2605.085364
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2018,31/12/18,6,2718.284982
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2019,19/12/31,7,2640.003749
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/20,8,2657.637547
8,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,million litres,2021,21/12/31,9,2646.59305
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2016,31/12/16,4,2089.503579
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2017,17/12/31,5,2095.250547
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2018,18/12/31,6,2078.616143
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2019,31/12/19,7,2084.697634
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2020,31/12/20,8,2167.619102
8,Alcoholic Drinks,10,4,Total Volume,UB Group,million litres,2021,31/12/21,9,2146.683831
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2016,31/12/16,4,943.8217499
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2017,31/12/17,5,921.5567513
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2018,31/12/18,6,947.5211481
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2019,31/12/19,7,995.563252
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2020,31/12/20,8,1021.023489
8,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,million litres,2021,31/12/21,9,1040.363416
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2016,31/12/16,4,980.812465
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2017,31/12/17,5,984.0145319
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2018,31/12/18,6,983.6324443
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2019,19/12/31,7,984.7067648
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2020,31/12/20,8,990.6572753
8,Alcoholic Drinks,10,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2021,31/12/21,9,1001.654497
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2016,16/12/31,4,758.007405
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2017,31/12/17,5,745.652479
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2018,18/12/31,6,769.3960961
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2019,31/12/19,7,778.6932603
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2020,31/12/20,8,858.5369543
8,Alcoholic Drinks,10,4,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2021,31/12/21,9,851.390682
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2016,31/12/16,4,741.0798634
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2017,31/12/17,5,710.6052127
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2018,18/12/31,6,703.1407985
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2019,19/12/31,7,688.4621433
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2020,31/12/20,8,678.9817199
8,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,million litres,2021,31/12/21,9,670.9816033
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2016,31/12/16,4,2.126976075
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2017,31/12/17,5,2.181214185
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2018,31/12/18,6,2.418674951
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2019,31/12/19,7,2.749249934
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2020,31/12/20,8,660.5897492
8,Alcoholic Drinks,10,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2021,31/12/21,9,669.9553735
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2016,16/12/31,4,833.4746547
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2017,31/12/17,5,712.5841892
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2018,31/12/18,6,619.5296112
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2019,31/12/19,7,579.6299035
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2020,31/12/20,8,524.7541667
8,Alcoholic Drinks,10,4,Total Volume,Oetker-Gruppe,million litres,2021,31/12/21,9,518.2954445
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2016,31/12/16,4,493.7695769
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2017,17/12/31,5,491.0748182
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2018,31/12/18,6,498.8436272
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2019,19/12/31,7,500.8850533
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2020,31/12/20,8,502.0874284
8,Alcoholic Drinks,10,4,Total Volume,Yuengling Brewery,million litres,2021,21/12/31,9,502.0109104
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2016,31/12/16,4,576.7847498
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2017,31/12/17,5,564.5485994
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2018,18/12/31,6,547.0384597
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2019,31/12/19,7,522.5991618
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2020,31/12/20,8,506.522225
8,Alcoholic Drinks,10,4,Total Volume,Anadolu Group,million litres,2021,31/12/21,9,486.614055
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2016,31/12/16,4,396.6870746
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2017,31/12/17,5,396.0758365
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2018,31/12/18,6,412.7036164
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2019,31/12/19,7,434.2236047
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2020,20/12/31,8,446.3240484
8,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,million litres,2021,31/12/21,9,452.8643544
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2016,31/12/16,4,261.7585542
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2017,31/12/17,5,250.9393027
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2018,18/12/31,6,266.5374236
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2019,31/12/19,7,268.1390771
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2020,31/12/20,8,272.6732142
8,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,million litres,2021,21/12/31,9,277.3066176
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2016,16/12/31,4,252.5820771
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2017,31/12/17,5,247.0751966
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2018,31/12/18,6,247.3342292
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2019,19/12/31,7,247.1698819
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2020,31/12/20,8,247.2263774
8,Alcoholic Drinks,10,4,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2021,21/12/31,9,249.8170595
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2016,31/12/16,4,317.2380009
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2017,31/12/17,5,310.6047849
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2018,31/12/18,6,288.2544763
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2019,31/12/19,7,268.6701667
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2020,31/12/20,8,255.7588594
8,Alcoholic Drinks,10,4,Total Volume,Brau Holding International AG,million litres,2021,31/12/21,9,246.6496996
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2016,31/12/16,4,121.9133679
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2017,17/12/31,5,252.4012803
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2018,31/12/18,6,245.1891932
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2019,31/12/19,7,236.6904145
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2020,31/12/20,8,237.6489967
8,Alcoholic Drinks,10,4,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2021,21/12/31,9,232.8954125
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2016,31/12/16,4,200.5665092
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2017,31/12/17,5,212.7940275
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2018,18/12/31,6,211.9503709
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2019,31/12/19,7,214.5561213
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2020,20/12/31,8,200.2711407
8,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,million litres,2021,21/12/31,9,193.7422337
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2016,31/12/16,4,190.1769806
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2017,31/12/17,5,173.2399715
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2018,18/12/31,6,170.1216749
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2019,19/12/31,7,172.5884288
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2020,31/12/20,8,171.1214001
8,Alcoholic Drinks,10,4,Total Volume,Frankfurter Brauhaus GmbH,million litres,2021,31/12/21,9,170.265795
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2016,31/12/16,4,171.0319979
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2017,31/12/17,5,155.0183909
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2018,31/12/18,6,160.0916094
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2019,31/12/19,7,165.8258348
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2020,31/12/20,8,167.892862
8,Alcoholic Drinks,10,4,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2021,31/12/21,9,168.4190729
8,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,million litres,2019,19/12/31,7,167.5316503
8,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,million litres,2020,31/12/20,8,158.8000828
8,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,million litres,2021,21/12/31,9,155.1999474
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2016,16/12/31,4,153.2453937
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2017,31/12/17,5,150.325837
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2018,31/12/18,6,150.9250459
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2019,31/12/19,7,155.0150577
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2020,31/12/20,8,108.6411139
8,Alcoholic Drinks,10,4,Total Volume,Augustiner-BrÃ¤u Wagner KG,million litres,2021,21/12/31,9,112.8781143
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2016,16/12/31,4,118.2299968
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2017,31/12/17,5,123.6212848
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2018,31/12/18,6,129.1224428
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2019,31/12/19,7,134.8193648
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2020,31/12/20,8,112.6917306
8,Alcoholic Drinks,10,4,Total Volume,Namibia Breweries Ltd,million litres,2021,31/12/21,9,111.7289846
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2016,31/12/16,4,111.6939286
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2017,31/12/17,5,113.6588393
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2018,31/12/18,6,123.6290102
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2019,31/12/19,7,123.6444477
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2020,31/12/20,8,103.1722074
8,Alcoholic Drinks,10,4,Total Volume,"Boston Beer Co Inc, The",million litres,2021,21/12/31,9,103.9065662
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2016,31/12/16,4,104.5905211
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2017,31/12/17,5,105.6355768
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2018,31/12/18,6,106.3821323
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2019,31/12/19,7,106.1836702
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2020,20/12/31,8,102.2147058
8,Alcoholic Drinks,10,4,Total Volume,Florida Ice & Farm Co SA,million litres,2021,31/12/21,9,99.63063894
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2016,31/12/16,4,98.36513333
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2017,31/12/17,5,100.9720384
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2018,31/12/18,6,102.624062
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2019,31/12/19,7,103.8155282
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2020,31/12/20,8,93.72759224
8,Alcoholic Drinks,10,4,Total Volume,Birra Castello SpA,million litres,2021,31/12/21,9,95.18999139
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2016,31/12/16,4,102.3219286
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2017,17/12/31,5,100.9182247
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2018,31/12/18,6,101.0203474
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2019,31/12/19,7,102.4487637
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2020,31/12/20,8,86.70022907
8,Alcoholic Drinks,10,4,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2021,31/12/21,9,86.13745957
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2016,31/12/16,4,84.89845932
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2017,31/12/17,5,84.32021747
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2018,31/12/18,6,86.41400279
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2019,31/12/19,7,86.86883267
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2020,31/12/20,8,78.08880255
8,Alcoholic Drinks,10,4,Total Volume,Budejovicky Budvar np,million litres,2021,31/12/21,9,77.4157449
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2016,31/12/16,4,76.63245257
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2017,31/12/17,5,76.16000414
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2018,31/12/18,6,76.27999878
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2019,31/12/19,7,76.6251181
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2020,20/12/31,8,37.29917492
8,Alcoholic Drinks,10,4,Total Volume,Bavaria NV,million litres,2021,31/12/21,9,42.00000056
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2016,31/12/16,4,46.99999955
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2017,31/12/17,5,57.41999993
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2018,18/12/31,6,64.00000319
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2019,31/12/19,7,66.31999963
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2020,20/12/31,8,62.80681466
8,Alcoholic Drinks,10,4,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/21,9,61.60093251
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2016,31/12/16,4,62.15533978
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2017,31/12/17,5,61.87564138
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2018,31/12/18,6,61.75188889
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2019,19/12/31,7,62.09770291
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2020,20/12/31,8,42.6642641
8,Alcoholic Drinks,10,4,Total Volume,Birra Forst SpA,million litres,2021,31/12/21,9,43.05845341
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2016,16/12/31,4,45.52465637
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2017,31/12/17,5,49.84901685
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2018,31/12/18,6,52.97095178
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2019,31/12/19,7,55.7936952
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2020,31/12/20,8,66.27872845
8,Alcoholic Drinks,10,4,Total Volume,Spendrups Bryggeri AB,million litres,2021,31/12/21,9,63.17340404
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2016,16/12/31,4,61.23679536
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2017,31/12/17,5,57.95695555
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2018,31/12/18,6,55.28196316
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2019,31/12/19,7,52.94768469
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2020,31/12/20,8,42.37206209
8,Alcoholic Drinks,10,4,Total Volume,Damm SA,million litres,2021,21/12/31,9,44.2023551
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2016,16/12/31,4,47.08108619
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2017,31/12/17,5,48.51325326
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2018,18/12/31,6,50.45074142
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2019,31/12/19,7,51.67584938
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2020,31/12/20,8,47.3230624
8,Alcoholic Drinks,10,4,Total Volume,Badische Staatsbrauerei Rothaus AG,million litres,2021,31/12/21,9,47.85356293
8,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,million litres,2016,31/12/16,4,47.16795386
8,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,million litres,2017,31/12/17,5,47.39426326
